year,rating,num_votes,title,recent_film,awarded
1932,5.8,279,"Fireman, Save My Child!",0,0
1932,6.4,58,Wayward,0,0
1932,6.2,384,Lady with a Past,0,0
1932,5.9,104,She Wanted a Millionaire,0,0
1932,4.9,50,The Reckoning,0,0
1932,4.5,158,Murder at Dawn,0,0
1932,6.5,58,Texas Gun Fighter,0,0
1932,5.1,124,Sky Devils,0,0
1932,6.3,103,Hell-Fire Austin,0,0
1932,3.7,26,Lawless Valley,0,0
1932,6.7,165,Strangers in Love,0,0
1932,7.1,2796,One Hour with You,0,0
1932,7.0,7929,Tarzan the Ape Man,0,1
1932,6.2,512,Are You Listening?,0,0
1932,7.2,556,The Mouthpiece,0,0
1932,5.6,47,Law of the West,0,0
1932,6.1,67,Whistlin' Dan,0,0
1932,6.6,38,Disorderly Conduct,0,0
1932,5.9,90,The Saddle Buster,0,0
1932,5.4,341,Carnival Boat,0,0
1932,5.8,507,Love Affair,0,0
1932,4.1,280,Ten Minutes to Live,0,0
1932,6.3,549,The Wet Parade,0,0
1932,5.6,121,Cross-Examination,0,0
1932,4.8,60,The Black King,0,0
1932,5.2,86,Behind Stone Walls,0,0
1932,7.2,52,The Wiser Sex,0,0
1932,5.6,354,Vanity Fair,0,0
1932,6.7,22,Steady Company,0,0
1932,5.8,347,Play Girl,0,0
1932,6.0,165,Dancers in the Dark,0,0
1932,5.9,259,The Big Timer,0,0
1932,6.4,803,The Lost Squadron,0,0
1932,6.4,829,Shopworn,0,0
1932,6.7,319,After Tomorrow,0,0
1932,5.6,70,South of the Rio Grande,0,0
1932,6.0,143,The Expert,0,0
1932,5.6,82,Probation,0,0
1932,5.8,294,Girl Crazy,0,0
1932,6.0,23,The Gay Caballero,0,0
1932,6.4,135,The Final Edition,0,0
1932,6.0,15,Dance Team,0,0
1932,6.4,69,Two Kinds of Women,0,0
1932,5.6,22,Sally of the Subway,0,0
1932,5.7,77,The Local Bad Man,0,0
1932,5.9,18,Girl of the Rio,0,0
1932,7.0,1112,Union Depot,0,0
1932,3.2,53,Human Targets,0,0
1932,5.1,79,The Drifter,0,0
1932,6.6,659,High Pressure,0,0
1932,6.6,47,This Reckless Age,0,0
1932,5.4,238,The Woman from Monte Carlo,0,0
1932,4.8,12,South of Santa Fe,0,0
1932,5.0,68,Partners,0,0
1932,6.9,1569,Forbidden,0,0
1932,6.2,42,Sunset Trail,0,0
1932,3.5,39,Detective Lloyd,0,0
1932,6.1,43,Ridin' for Justice,0,0
1932,6.6,10,The Unexpected Father,0,0
1932,6.5,26,The Rainbow Trail,0,0
1932,4.7,124,Discarded Lovers,0,0
1932,5.7,18,Ghost City,0,0
1932,5.8,102,Without Honor,0,0
1932,7.0,1043,Emma,0,0
1932,4.8,20,Devil on Deck,0,0
1932,6.0,215,Lady and Gent,0,0
1932,7.5,1413,Broken Lullaby,0,0
1932,6.4,206,Panama Flo,0,0
1932,5.3,21,The Fighting Fool,0,0
1932,5.7,80,No One Man,0,0
1932,7.0,71,A Woman Commands,0,0
1932,7.8,48594,Freaks,0,1
1932,5.6,26,Single-Handed Sanders,0,0
1932,5.5,54,Mark of the Spur,0,0
1932,5.8,1387,Hell's House,0,0
1932,6.9,320,Law and Order,0,0
1932,6.8,1258,The Man Who Played God,0,0
1932,6.5,20,Cannonball Express,0,0
1932,6.1,58,The Silent Witness,0,0
1932,4.1,1032,The Monster Walks,0,0
1932,5.9,527,The Passionate Plumber,0,0
1932,5.2,28,45 Calibre Echo,0,0
1932,6.7,1394,The Beast of the City,0,0
1932,6.5,15,Tomorrow and Tomorrow,0,0
1932,7.3,9850,Shanghai Express,0,1
1932,6.1,495,The Greeks Had a Word for Them,0,0
1932,5.0,18,The Texan,0,0
1932,6.3,413,Ladies of the Jury,0,0
1932,5.4,59,Docks of San Francisco,0,0
1932,5.5,439,The Shadow of the Eagle,0,0
1932,6.2,35,Die nackte Wahrheit,0,0
1932,6.5,606,The Menace,0,0
1932,6.3,4806,Murders in the Rue Morgue,0,1
1932,7.0,465,Charlie Chan's Chance,0,0
1932,6.9,77,Cock of the Air,0,0
1932,6.0,220,Lovers Courageous,0,0
1932,6.2,869,The Hatchet Man,0,0
1932,5.4,32,The Broken Wing,0,0
1932,6.5,81,"Come on, Tarzan",0,0
1932,6.6,14,Devil's Lottery,0,0
1932,5.9,65,A Man's Land,0,0
1932,6.2,514,Love Is a Racket,0,0
1932,6.9,1827,Merrily We Go to Hell,0,0
1932,6.7,1342,The Dark Horse,0,0
1932,5.5,449,Two-Fisted Law,0,0
1932,7.4,76,Mystery Ranch,0,0
1932,6.0,384,Street of Women,0,0
1932,5.3,270,New Morals for Old,0,0
1932,5.8,308,Week-End Marriage,0,0
1932,6.9,53,Radio Patrol,0,0
1932,5.1,134,Unholy Love,0,0
1932,5.6,65,Flames,0,0
1932,4.7,46,Law of the North,0,0
1932,6.1,48,Society Girl,0,0
1932,6.4,529,The Strange Love of Molly Louvain,0,0
1932,6.3,742,As You Desire Me,0,1
1932,6.2,48,Harlem Is Heaven,0,0
1932,6.0,578,Miss Pinkerton,0,0
1932,5.3,360,Westward Passage,0,0
1932,5.8,429,The Tenderfoot,0,0
1932,6.1,38,Forgotten Commandments,0,0
1932,6.5,171,Attorney for the Defense,0,0
1932,6.1,10,Coiffeur pour dames,0,0
1932,6.2,1139,The Rich Are Always with Us,0,0
1932,6.9,1260,Two Seconds,0,1
1932,5.2,116,Get That Girl,0,0
1932,5.3,42,Beauty Parlor,0,0
1932,6.8,13,Almost Married,0,0
1932,5.5,61,The Stoker,0,0
1932,4.9,40,The Honor of the Press,0,0
1932,6.0,186,The Heart of New York,0,0
1932,6.1,568,Winner Take All,0,0
1932,6.0,171,The Washington Masquerade,0,0
1932,5.5,120,Beyond the Rockies,0,0
1932,6.3,237,Roar of the Dragon,0,0
1932,7.2,2368,Jewel Robbery,0,0
1932,6.0,79,Dynamite Ranch,0,0
1932,6.0,124,Stranger in Town,0,0
1932,6.5,192,By Whose Hand?,0,0
1932,6.8,30,Rebecca of Sunnybrook Farm,0,0
1932,6.2,236,Unashamed,0,0
1932,5.8,162,The Last of the Mohicans,0,0
1932,6.5,163,Tom Brown of Culver,0,0
1932,6.5,541,Make Me a Star,0,0
1932,7.2,42,Bachelor's Affairs,0,0
1932,7.0,3385,Red-Headed Woman,0,0
1932,5.9,143,The Man from Yesterday,0,0
1932,7.6,19,Fast Companions,0,0
1932,7.1,2525,What Price Hollywood?,0,0
1932,5.1,24,Daring Danger,0,0
1932,7.0,14,Honor of the Mounted,0,0
1932,5.6,51,Heroes of the West,0,0
1932,6.7,25,Week Ends Only,0,0
1932,6.0,229,Is My Face Red?,0,0
1932,6.1,96,Thunder Below,0,0
1932,6.5,38,The Texas Bad Man,0,0
1932,5.8,83,The Midnight Lady,0,0
1932,6.8,1421,Million Dollar Legs,0,0
1932,6.4,34,The Woman in Room 13,0,0
1932,4.4,62,Hell's Headquarters,0,0
1932,5.4,123,The Misleading Lady,0,0
1932,6.1,406,Symphony of Six Million,0,0
1932,6.2,1409,The Crowd Roars,0,0
1932,7.3,20259,Grand Hotel,0,1
1932,5.7,12,The Scarlet Brand,0,0
1932,6.4,13,Amateur Daddy,0,0
1932,6.7,24,The Midnight Patrol,0,0
1932,5.6,277,-But the Flesh Is Weak,0,0
1932,6.8,621,Beauty and the Boss,0,0
1932,6.2,246,Young Bride,0,0
1932,6.7,809,This Is the Night,0,0
1932,5.9,79,Border Devils,0,0
1932,6.4,127,Careless Lady,0,0
1932,6.2,32,High Speed,0,0
1932,6.0,203,It's Tough to Be Famous,0,0
1932,4.2,14,Escapade,0,0
1932,6.1,30,The Man from New Mexico,0,0
1932,4.7,25,The Texas Tornado,0,0
1932,6.4,53,Scandal for Sale,0,0
1932,5.6,93,Lena Rivers,0,0
1932,7.7,29282,Scarface,0,1
1932,5.8,14,The Airmail Mystery,0,0
1932,6.0,58,The Cohens and Kellys in Hollywood,0,0
1932,5.3,79,Mason of the Mounted,0,0
1932,6.0,32,The Silver Lining,0,0
1932,6.5,127,Destry Rides Again,0,0
1932,6.6,189,The Miracle Man,0,0
1932,6.5,326,The Famous Ferguson Case,0,0
1932,6.4,258,Young America,0,0
1932,5.7,239,Huddle,0,0
1932,5.4,131,Ghost Valley,0,0
1932,6.6,128,While Paris Sleeps,0,0
1932,6.7,56,The Strange Case of Clara Deane,0,0
1932,6.0,341,Sinners in the Sun,0,0
1932,5.6,61,The Man from Hell's Edges,0,0
1932,6.6,391,State's Attorney,0,0
1932,6.9,448,Night World,0,0
1932,5.5,16,The Riding Tornado,0,0
1932,5.2,93,They Never Come Back,0,0
1932,5.3,83,Love in High Gear,0,0
1932,5.0,246,Strangers of the Evening,0,0
1932,6.7,34,The Doomed Battalion,0,0
1932,6.9,123,The Trial of Vivienne Ware,0,0
1932,5.8,27,The Arm of the Law,0,0
1932,6.7,60,Sky Bride,0,0
1932,6.5,794,Man Wanted,0,0
1932,7.0,411,Night Court,0,0
1932,5.6,50,The World and the Flesh,0,0
1932,7.5,82,The Rider of Death Valley,0,0
1932,5.2,177,The Roadhouse Murder,0,0
1932,6.8,1778,So Big!,0,0
1932,6.7,586,Letty Lynton,0,0
1932,5.3,83,When a Feller Needs a Friend,0,0
1932,6.0,51,Riders of the Desert,0,0
1933,6.2,341,Brief Moment,0,0
1933,6.8,1297,Penthouse,0,0
1933,6.7,751,Torch Singer,0,0
1933,7.4,4467,Lady for a Day,0,0
1933,4.6,26,The Trail Drive,0,0
1933,6.4,213,The Masquerader,0,0
1933,4.4,18,Playthings of Desire,0,0
1933,6.3,636,Goodbye Again,0,0
1933,6.2,16,Her Forgotten Past,0,0
1933,5.7,53,"Dance, Girl, Dance",0,0
1933,6.4,687,One Sunday Afternoon,0,0
1933,6.7,432,Beauty for Sale,0,0
1933,5.7,307,Broadway to Hollywood,0,0
1933,6.4,707,Doctor Bull,0,0
1933,6.6,868,Rafter Romance,0,0
1933,6.7,522,One Man's Journey,0,0
1933,4.0,390,Narcotic,0,0
1933,6.6,248,S. O. S. Iceberg,0,0
1933,4.8,197,The Big Chance,0,0
1933,6.5,1345,Bureau of Missing Persons,0,0
1933,6.2,48,Paddy the Next Best Thing,0,0
1933,6.0,34,Get That Venus,0,0
1933,5.4,22,Jsem devce s certem v tele,0,0
1933,7.0,148,Thunder Over Mexico,0,0
1933,5.9,26,Mr. Broadway,0,0
1933,5.6,204,Curtain at Eight,0,0
1933,6.2,44,Saturday's Millions,0,0
1933,5.8,31,Police Car 17,0,0
1933,5.5,46,The Wolf Dog,0,0
1933,7.5,5856,Footlight Parade,0,1
1933,6.2,641,Ann Vickers,0,0
1933,6.5,26,Ladies Must Love,0,0
1933,6.1,85,Too Much Harmony,0,0
1933,5.7,65,Midshipman Jack,0,0
1933,5.8,14,War of the Range,0,0
1933,6.9,50,Golden Harvest,0,0
1933,6.3,305,The Solitaire Man,0,0
1933,6.3,151,S.O.S. Iceberg,0,0
1933,6.4,37,My Weakness,0,0
1933,6.0,428,I Loved a Woman,0,0
1933,7.5,2197,Wild Boys of the Road,0,1
1933,6.1,248,Stage Mother,0,0
1933,6.4,1173,The Emperor Jones,0,1
1933,5.0,47,A Man of Sentiment,0,0
1933,5.7,24,My Lips Betray,0,0
1933,7.0,423,Charlie Chan's Greatest Case,0,0
1933,6.3,640,To the Last Man,0,0
1933,6.5,943,Berkeley Square,0,1
1933,2.8,16,Ship of Wanted Men,0,0
1933,6.6,88,One Year Later,0,0
1933,6.1,65,The Fighting Parson,0,0
1933,5.6,242,Man of the Forest,0,0
1933,6.5,340,Another Language,0,0
1933,6.9,487,The Stranger's Return,0,0
1933,5.1,98,Riot Squad,0,0
1933,4.9,40,Rainbow Ranch,0,0
1933,5.6,56,Arizona to Broadway,0,0
1933,6.5,548,"Mary Stevens, M.D.",0,0
1933,5.9,21,Her Bodyguard,0,0
1933,6.0,166,The Devil's in Love,0,0
1933,6.8,1262,Double Harness,0,0
1933,5.3,1039,A Shriek in the Night,0,0
1933,6.4,1066,Secret of the Blue Room,0,0
1933,6.7,873,The Song of Songs,0,0
1933,5.7,22,The Important Witness,0,0
1933,5.1,19,The Fugitive,0,0
1933,5.9,521,She Had to Say Yes,0,0
1933,5.2,574,The Man from Monterey,0,0
1933,5.7,309,Storm at Daybreak,0,0
1933,5.7,149,Flying Devils,0,0
1933,7.5,7525,Baby Face,0,1
1933,7.2,782,Pilgrimage,0,0
1933,5.3,112,Laughing at Life,0,0
1933,2.5,21,Trails of Adventure,0,0
1933,6.2,34,I Love That Man,0,0
1933,6.1,180,Headline Shooter,0,0
1933,6.9,103,Midnight Club,0,0
1933,2.1,13,Savage Gold,0,0
1933,6.8,120,Moonlight and Pretzels,0,0
1933,6.3,226,This Day and Age,0,0
1933,6.8,527,Turn Back the Clock,0,0
1933,7.5,8705,Dinner at Eight,0,0
1933,5.0,13,The Devil's Mate,0,0
1933,6.2,269,Blind Adventure,0,0
1933,6.3,647,Deluge,0,0
1933,5.8,83,Sing Sinner Sing,0,0
1933,6.5,434,Captured!,0,0
1933,6.6,714,The Power and the Glory,0,1
1933,6.4,3184,Morning Glory,0,1
1933,5.4,73,Skyway,0,0
1933,6.0,51,The Last Trail,0,0
1933,6.5,54,Gordon of Ghost City,0,0
1933,6.0,17,The Avenger,0,0
1933,6.4,468,Three Cornered Moon,0,1
1933,5.9,171,No Marriage Ties,0,0
1933,6.1,61,Galloping Romeo,0,0
1933,5.4,31,The Big Brain,0,0
1933,6.2,89,Notorious But Nice,0,0
1933,6.5,236,Voltaire,0,0
1933,6.4,42,Shanghai Madness,0,0
1933,6.1,478,Before Dawn,0,0
1933,6.9,705,Tugboat Annie,0,0
1933,5.8,86,Her First Mate,0,0
1933,4.8,796,Tarzan the Fearless,0,0
1933,6.3,132,My Woman,0,0
1933,7.1,53,Fargo Express,0,0
1933,6.2,917,Night Flight,0,0
1933,5.9,27,Lone Cowboy,0,0
1933,6.5,713,The House on 56th Street,0,0
1933,3.0,30,Circle Canyon,0,0
1933,6.2,12,The Big Race,0,0
1933,5.4,50,Rainbow Over Broadway,0,0
1933,5.8,167,Should Ladies Behave,0,0
1933,6.4,94,Advice to the Forlorn,0,0
1933,6.0,290,If I Were Free,0,0
1933,7.0,1828,Lady Killer,0,0
1933,6.4,121,Twin Husbands,0,0
1933,6.6,295,Hoopla,0,0
1933,3.9,29,Lightning Range,0,0
1933,5.8,187,Son of a Sailor,0,0
1933,7.1,54,East of Fifth Avenue,0,0
1933,6.6,751,Roman Scandals,0,0
1933,7.0,43,The Worst Woman in Paris?,0,0
1933,6.8,512,The World Changes,0,0
1933,6.5,57,Take a Chance,0,0
1933,7.4,107,Myrt and Marge,0,0
1933,5.2,76,Jimmy and Sally,0,0
1933,6.4,177,Sitting Pretty,0,0
1933,6.7,2580,Dancing Lady,0,0
1933,7.4,7334,Design for Living,0,0
1933,7.2,19,Smoky,0,0
1933,5.5,80,It's Great to Be Alive,0,0
1933,4.1,64,Jaws of Justice,0,0
1933,6.3,79,Girl Without a Room,0,0
1933,4.5,75,Reckless Decision,0,0
1933,6.6,20,The Fighting Code,0,0
1933,7.5,9311,Sons of the Desert,0,1
1933,6.0,122,Let's Fall in Love,0,0
1933,7.5,8305,Queen Christina,0,1
1933,7.4,111,I Am Suzanne!,0,0
1933,6.0,85,The Mystery Squadron,0,0
1933,6.4,119,Mr. Skitch,0,0
1933,6.1,1888,Going Hollywood,0,0
1933,5.6,5000,Son of Kong,0,0
1933,6.6,3884,Flying Down to Rio,0,0
1933,4.2,24,Her Secret,0,0
1933,6.7,275,By Candlelight,0,0
1933,6.3,2477,Alice in Wonderland,0,0
1933,6.4,384,His Double Life,0,0
1933,5.3,1340,Sagebrush Trail,0,0
1933,2.0,15,Fighting Playboy,0,0
1933,7.0,98,Convention City,0,0
1933,6.1,24,Above the Clouds,0,0
1933,6.7,726,The Sin of Nora Moran,0,0
1933,6.7,17,Gun Justice,0,0
1933,6.7,79,King for a Night,0,0
1933,6.4,207,The Women in His Life,0,0
1933,6.9,145,Gallant Lady,0,0
1933,6.9,3762,I'm No Angel,0,0
1933,6.9,32,Cradle Song,0,0
1933,6.3,516,Havana Widows,0,0
1933,5.7,92,The Mad Game,0,0
1933,6.4,269,Day of Reckoning,0,0
1933,6.0,658,Chance at Heaven,0,0
1933,5.7,176,Elysia (Valley of the Nude),0,0
1933,6.6,90,Strawberry Roan,0,0
1933,6.4,53,The Sweetheart of Sigma Chi,0,0
1933,6.1,388,After Tonight,0,0
1933,6.2,18,Hold the Press,0,0
1933,5.9,14,Fury of the Jungle,0,0
1933,6.3,27,The Wandering Jew,0,0
1933,4.6,21,Secret Sinners,0,0
1933,7.0,63,The Way to Love,0,0
1933,5.6,96,Broken Dreams,0,0
1933,6.3,454,Ace of Aces,0,0
1933,5.5,310,Meet the Baron,0,0
1933,6.6,283,"Aggie Appleby, Maker of Men",0,0
1933,5.1,101,Before Morning,0,0
1933,5.9,35,Un soir de réveillon,0,0
1933,6.9,509,Tillie and Gus,0,0
1933,7.1,3004,Bombshell,0,0
1933,5.4,1160,Riders of Destiny,0,0
1933,6.8,580,The Bowery,0,0
1933,5.6,79,Gigolettes of Paris,0,0
1933,6.9,3818,The Kennel Murder Case,0,0
1933,5.9,310,Before Midnight,0,0
1933,6.6,755,Ever in My Heart,0,0
1933,7.6,37801,The Invisible Man,0,1
1933,7.2,41,Christopher Bean,0,0
1933,6.0,196,The Right to Romance,0,0
1933,6.8,398,Blood Money,0,0
1933,7.1,1545,Man's Castle,0,0
1933,7.6,1422,Counsellor at Law,0,0
1933,6.3,347,From Headquarters,0,0
1933,7.2,7619,Little Women,0,1
1933,7.8,61639,Duck Soup,0,1
1933,6.9,565,Eskimo,0,1
1933,5.8,43,Carnival Lady,0,0
1933,5.3,25,Fog,0,0
1933,6.7,1785,Female,0,0
1933,5.3,49,Big Time or Bust,0,0
1933,5.3,135,Good-bye Love,0,0
1933,6.3,1005,The Prizefighter and the Lady,0,0
1933,6.1,288,White Woman,0,0
1933,5.1,44,In the Money,0,0
1933,6.0,155,Back Page,0,0
1933,5.8,150,Perils of Pauline,0,0
1933,5.9,509,College Coach,0,0
1933,4.7,86,The Chief,0,0
1933,6.5,231,Broadway Thru a Keyhole,0,0
1933,7.3,393,Only Yesterday,0,0
1933,5.5,289,Murder on the Campus,0,0
1933,6.3,333,The Narrow Corner,0,0
1933,6.5,466,Lilly Turner,0,0
1933,5.8,116,By Appointment Only,0,0
1933,6.7,484,Girl Missing,0,0
1933,6.1,24,Silent Men,0,0
1933,6.3,58,A Lady's Profession,0,0
1933,5.9,1365,Today We Live,0,0
1933,7.9,88388,King Kong,0,1
1933,6.3,47,Breed of the Border,0,0
1933,4.7,135,Sucker Money,0,0
1933,5.6,297,The Thundering Herd,0,0
1933,6.5,1520,Murders in the Zoo,0,0
1933,5.5,115,The Eternal Jew,0,0
1933,5.0,393,Oliver Twist,0,0
1933,3.9,24,Clancy of the Mounted,0,0
1933,4.9,20,Racetrack,0,0
1933,6.6,697,Blondie Johnson,0,0
1933,6.5,17,Esperáme,0,0
1933,5.9,177,Clear All Wires!,0,0
1933,6.2,107,From Hell to Heaven,0,0
1933,6.0,213,Broadway Bad,0,0
1933,6.2,832,Our Betters,0,0
1933,7.3,12655,42nd Street,0,1
1933,5.7,351,Grand Slam,0,0
1933,6.1,30,Smoke Lightning,0,0
1933,6.3,82,"Hello, Everybody!",0,0
1933,6.5,296,Parole Girl,0,0
1933,6.4,33,The Great Jasper,0,0
1933,4.2,29,Reform Girl,0,0
1933,6.0,15,Sailor Be Good,0,0
1933,6.6,532,The Mind Reader,0,0
1933,6.4,1364,Gabriel Over the White House,0,0
1933,6.0,324,Below the Sea,0,0
1933,4.1,99,The Shadow Laughs,0,0
1933,5.7,52,The Eleventh Commandment,0,0
1933,5.2,54,Private Jones,0,0
1933,6.5,642,The Keyhole,0,0
1933,6.3,36,The California Trail,0,0
1933,6.7,201,Pick-up,0,0
1933,6.6,466,Sweepings,0,0
1933,5.3,112,High Gear,0,0
1933,5.8,616,The Telegraph Trail,0,0
1933,5.9,65,Strictly Personal,0,0
1933,6.5,104,Sailor's Luck,0,0
1933,6.1,458,The White Sister,0,0
1933,6.3,21,The Rustler's Roundup,0,0
1933,6.5,691,Secrets,0,0
1933,5.6,163,The Phantom Broadcast,0,0
1933,6.0,67,The Constant Woman,0,0
1933,4.7,136,The Intruder,0,0
1933,6.1,211,Scarlet River,0,0
1933,6.3,840,Fast Workers,0,0
1933,6.3,1575,Christopher Strong,0,0
1933,5.5,133,Phantom Thunderbolt,0,0
1933,7.0,54,Destination Unknown,0,0
1933,6.2,343,Men Must Fight,0,0
1933,6.8,6228,Mystery of the Wax Museum,0,0
1933,6.1,24,Man of Action,0,0
1933,5.2,100,The Cheyenne Kid,0,0
1933,6.3,24,The Mysterious Rider,0,0
1933,6.6,24,The Past of Mary Holmes,0,0
1933,7.2,1537,Employees' Entrance,0,1
1933,6.8,229,The King's Vacation,0,0
1933,6.2,211,King of the Jungle,0,0
1933,6.8,11,Nearly Naked,0,0
1933,6.3,89,Face in the Sky,0,0
1933,5.6,71,When a Man Rides Alone,0,0
1933,5.8,143,Air Hostess,0,0
1933,5.8,115,Hot Pepper,0,0
1933,6.9,108,The Monkey's Paw,0,0
1933,7.1,65,Laughter in Hell,0,0
1933,5.0,220,Jungle Bride,0,0
1933,5.7,2839,The Vampire Bat,0,0
1933,6.6,19,Hotel Variety,0,0
1933,7.0,34,The Billion Dollar Scandal,0,0
1933,5.9,468,No Other Woman,0,0
1933,5.7,199,Sensation Hunters,0,0
1933,5.8,5618,Cavalcade,0,1
1933,7.3,11,Second Hand Wife,0,0
1933,5.1,49,On Your Guard,0,0
1933,6.4,145,Tonight Is Ours,0,0
1933,6.4,293,The Woman Accused,0,0
1933,6.5,343,Whistling in the Dark,0,0
1933,6.4,1264,Parachute Jumper,0,0
1933,6.6,86,Forgotten,0,0
1933,6.6,162,The Crime of the Century,0,0
1933,7.0,25,State Trooper,0,0
1933,6.9,45,Treason,0,0
1933,5.6,568,What-No Beer?,0,0
1933,6.7,981,Topaze,0,1
1933,6.4,13,Via Pony Express,0,0
1933,5.4,25,The Iron Master,0,0
1933,6.4,265,Child of Manhattan,0,0
1933,6.6,1749,Ladies They Talk About,0,0
1933,6.5,351,The Secret of Madame Blanche,0,0
1933,6.9,838,Hallelujah I'm a Bum,0,0
1933,6.6,122,Luxury Liner,0,0
1933,6.3,214,Lucky Devils,0,0
1933,5.7,20,Terror Trail,0,0
1933,5.1,12,Nagana,0,0
1933,5.0,15,West of Singapore,0,0
1933,5.9,16,El último varon sobre la Tierra,0,0
1933,4.7,15,Her Splendid Folly,0,0
1933,6.6,863,Hard to Handle,0,0
1933,4.8,159,Goldie Gets Along,0,0
1933,6.3,6726,She Done Him Wrong,0,1
1933,6.7,1011,State Fair,0,1
1933,5.3,76,Drum Taps,0,0
1933,5.6,50,Life in the Raw,0,0
1933,6.6,13,Black Beauty,0,0
1933,6.3,140,Pleasure Cruise,0,0
1933,5.7,379,Tomorrow at Seven,0,0
1933,6.8,660,The Life of Jimmy Dolan,0,0
1933,4.8,29,Crashin' Broadway,0,0
1933,6.2,32,King of the Arena,0,0
1933,5.6,498,The Sphinx,0,0
1933,6.2,33,The Gallant Fool,0,0
1933,4.6,50,The Mystic Hour,0,0
1933,5.8,96,Cross Fire,0,0
1933,5.4,466,Somewhere in Sonora,0,0
1933,6.9,1428,International House,0,0
1933,5.9,186,Emergency Call,0,0
1933,6.6,327,The Nuisance,0,0
1933,6.7,39,Sunset Pass,0,0
1933,7.7,8825,Gold Diggers of 1933,0,1
1933,5.1,44,The Return of Casey Jones,0,0
1933,4.7,83,Man Hunt,0,0
1933,4.5,263,Damaged Lives,0,0
1933,6.2,65,The Phantom of the Air,0,0
1933,6.2,92,The Girl in 419,0,0
1933,5.7,147,Adorable,0,0
1933,6.2,180,Made on Broadway,0,0
1933,6.5,1505,Peg o' My Heart,0,0
1933,6.2,668,I Cover the Waterfront,0,0
1933,6.0,170,Cocktail Hour,0,0
1933,7.8,29,Trailing North,0,0
1933,6.1,677,Professional Sweetheart,0,0
1933,5.8,201,Ann Carver's Profession,0,0
1933,6.8,82,Disgraced,0,0
1933,5.9,225,College Humor,0,0
1933,6.4,71,Fighting with Kit Carson,0,0
1933,5.8,146,Don't Bet on Love,0,0
1933,6.5,68,The Woman I Stole,0,0
1933,5.3,34,The Man Who Dared,0,0
1933,7.0,1492,Midnight Mary,0,0
1933,6.9,1644,Hold Your Man,0,0
1933,6.4,955,Bed of Roses,0,0
1933,4.9,24,What Price Innocence?,0,0
1933,6.0,259,Gambling Ship,0,0
1933,6.8,1093,When Ladies Meet,0,0
1933,6.1,357,Melody Cruise,0,0
1933,5.7,168,Corruption,0,0
1933,5.8,67,Strange People,0,0
1933,7.3,2401,Heroes for Sale,0,0
1933,6.9,1791,The Mayor of Hell,0,0
1933,5.5,54,I Loved You Wednesday,0,0
1933,5.1,16,Dangerous Crossroads,0,0
1933,6.3,24,Fighting Texans,0,0
1933,6.1,180,The Silk Express,0,0
1933,5.5,741,His Private Secretary,0,0
1933,6.7,997,Private Detective 62,0,0
1933,6.9,153,Jennie Gerhardt,0,0
1933,5.6,47,Alimony Madness,0,0
1933,5.5,49,Trouble Busters,0,0
1933,6.4,1626,Ex-Lady,0,0
1933,5.4,14,Kiss of Araby,0,0
1933,7.8,20,Trick for Trick,0,0
1933,6.2,829,Supernatural,0,0
1933,6.4,13,Lucky Dog,0,0
1933,7.2,1253,The Working Man,0,0
1933,5.4,223,The Whispering Shadow,0,0
1933,6.0,15,The Woman Who Dared,0,0
1933,4.9,16,The Cohens and Kellys in Trouble,0,0
1933,6.3,449,Central Airport,0,0
1933,4.8,567,The World Gone Mad,0,0
1933,6.3,228,"Hello, Sister!",0,0
1933,6.6,119,Terror Aboard,0,0
1933,7.0,1399,The Little Giant,0,0
1933,5.0,15,Found Alive,0,0
1933,6.0,326,The Circus Queen Murder,0,0
1933,6.7,14,Infernal Machine,0,0
1933,6.3,75,Out All Night,0,0
1933,6.5,17,Under the Tonto Rim,0,0
1933,5.3,476,The Three Musketeers,0,0
1933,5.3,102,The Dude Bandit,0,0
1933,6.9,46,Melodía de arrabal,0,0
1933,2.6,13,Soldiers of the Storm,0,0
1933,5.9,27,Gun Law,0,0
1933,7.0,119,A Bedtime Story,0,0
1933,6.5,68,The Lone Avenger,0,0
1933,6.4,143,So This Is Africa,0,0
1933,5.5,722,Night of Terror,0,0
1933,5.6,1126,A Study in Scarlet,0,0
1933,5.9,632,The Barbarian,0,0
1933,7.1,1295,The Eagle and the Hawk,0,0
1933,7.1,1731,The Story of Temple Drake,0,0
1933,6.6,60,Unknown Valley,0,0
1933,5.2,109,Son of the Border,0,0
1933,5.5,77,Deadwood Pass,0,0
1933,6.9,604,The Silver Cord,0,0
1933,7.1,2029,The Devil's Brother,0,0
1933,6.5,647,The Kiss Before the Mirror,0,0
1933,6.0,352,Reunion in Vienna,0,0
1933,4.0,32,The Fighting Cowboy,0,0
1933,6.0,62,The Big Cage,0,0
1933,6.0,64,Cheating Blondes,0,0
1933,6.0,106,The Thrill Hunter,0,0
1933,6.1,580,"Elmer, the Great",0,0
1933,6.4,21,Song of the Eagle,0,0
1933,7.0,297,Looking Forward,0,0
1933,6.3,79,The Warrior's Husband,0,0
1933,6.3,332,Diplomaniacs,0,0
1933,6.7,498,Zoo in Budapest,0,1
1933,7.0,1703,Picture Snatcher,0,0
1933,6.6,546,Hell Below,0,0
1933,5.5,61,Diamond Trail,0,0
1933,5.5,41,Daring Daughters,0,0
1933,6.3,24,The Whirlwind,0,0
1934,7.1,7240,March of the Wooden Soldiers,0,0
